ก	0.04888238	
กงพั	1.5415446E-5
กงศ	3.083089E-5
กงศุ	3.083089E-5
กงส	1.5415446E-5
กงสุ	1.5415446E-5
กงไ	1.5415446E-5
กงไก	1.5415446E-5
กจ	1.5415446E-5
กฉ	3.083089E-5
กฉ.	1.5415446E-5
กฉ.ส	1.5415446E-5
กฉา	1.5415446E-5
กฎ	1.8498536E-4
กฎก	4.624634E-5
กฎกต	1.5415446E-5
กฎกร	3.083089E-5
กฎบ	1.5415446E-5
กฎบั	1.5415446E-5
กฎม	1.5415446E-5
กฎมณ	1.5415446E-5
กฎร	1.5415446E-5
กฎระ	1.5415446E-5
กฎห	1.5415446E-5
กฎหม	1.5415446E-5
กฎุ	3.083089E-5
กฎุม	1.5415446E-5
กฎเ	3.083089E-5
กฎเก	1.5415446E-5
กฎเห	1.5415446E-5
กฏ	9.249268E-5
กฏห	1.5415446E-5
กฏหม	1.5415446E-5
กฏอ	1.5415446E-5
กฏอั	1.5415446E-5
กฏุ	1.5415446E-5
กฏุก	1.5415446E-5
กฏเ	3.083089E-5
กฏเก	3.083089E-5
กฐ	1.5415446E-5
กฐิ	1.5415446E-5
กฐิน	1.5415446E-5
กด	1.3873902E-4
กดก	1.5415446E-5
กดกั	1.5415446E-5
กดข	3.083089E-5
กดขี	3.083089E-5
กดค	1.5415446E-5
กดคอ	1.5415446E-5
กดด	1.5415446E-5
กดดั	1.5415446E-5
กดท	1.5415446E-5
กดทั	1.5415446E-5
กดป	1.5415446E-5
กดปุ	1.5415446E-5
กดอ	1.5415446E-5
กดอา	1.5415446E-5
กต	1.8498536E-4
กต.	4.624634E-5
กต.ช	1.5415446E-5
กต.ต	1.5415446E-5
กตช	1.5415446E-5
กตช.	1.5415446E-5
กตต	1.5415446E-5
กตต.	1.5415446E-5
กตะ	1.5415446E-5
กตะศ	1.5415446E-5
กตั	6.166178E-5
กตัญ	6.166178E-5
กติ	1.5415446E-5
กติก	1.5415446E-5
กตเ	1.5415446E-5
กตเว	1.5415446E-5
กถ	1.5415446E-5
กถา	1.5415446E-5
กถาว	1.5415446E-5
กท	2.1581625E-4
กทช	1.5415446E-5
กทช.	1.5415446E-5
กทท	1.5415446E-5
กทท.	1.5415446E-5
กทพ	1.5415446E-5
กทพ.	1.5415446E-5
กทภ	1.5415446E-5
กทภ.	1.5415446E-5
กทม	1.3873902E-4
กทม.	1.2332357E-4
กทุ	1.5415446E-5
กทุ่	1.5415446E-5
กน	1.695699E-4
กนก	1.2332357E-4
กนก 	1.5415446E-5
กนกพ	3.083089E-5
กนกว	1.5415446E-5
กนกศ	1.5415446E-5
กนกเ	3.083089E-5
กนง	1.5415446E-5
กนง.	1.5415446E-5
กนล	1.5415446E-5
กนลา	1.5415446E-5
กนา	1.5415446E-5
กนาท	1.5415446E-5
กบ	3.0830893E-4
กบ.	1.5415446E-5
กบ.ช	1.5415446E-5
กบง	1.5415446E-5
กบง.	1.5415446E-5
กบช	1.5415446E-5
กบชต	1.5415446E-5
กบฎ	6.166178E-5
กบฎผ	1.5415446E-5
กบฎห	1.5415446E-5
กบฎอ	1.5415446E-5
กบฏ	1.0790813E-4
กบฏต	1.5415446E-5
กบฏบ	1.5415446E-5
กบฏว	1.5415446E-5
กบฏเ	3.083089E-5
กบฏแ	1.5415446E-5
กบด	1.5415446E-5
กบดา	1.5415446E-5
กบา	3.083089E-5
กบาล	3.083089E-5
กบิ	1.5415446E-5
กบิน	1.5415446E-5
กบใ	1.5415446E-5
กบใน	1.5415446E-5
กป	1.2332357E-4
กป.	3.083089E-5
กป.อ	3.083089E-5
กปช	1.5415446E-5
กปช.	1.5415446E-5
กปน	1.5415446E-5
กปน.	1.5415446E-5
กปร	1.5415446E-5
กปร.	1.5415446E-5
กปส	1.5415446E-5
กปส.	1.5415446E-5
กปอ	1.5415446E-5
กปอ.	1.5415446E-5
กปิ	1.5415446E-5
กปิล	1.5415446E-5
กฝ	1.5415446E-5
กฝผ	1.5415446E-5
กฝผ.	1.5415446E-5
กพ	4.624634E-5
กพ.	1.5415446E-5
กพง	1.5415446E-5
กพฐ	1.5415446E-5
กพฐ.	1.5415446E-5
กฟ	6.166178E-5
กฟน	1.5415446E-5
กฟน.	1.5415446E-5
กฟผ	3.083089E-5
กฟผ.	3.083089E-5
กฟภ	1.5415446E-5
กฟภ.	1.5415446E-5
กม	2.4664713E-4
กม.	1.5415446E-5
กมง	1.5415446E-5
กมจ	1.5415446E-5
กมธ	6.166178E-5
กมธ.	6.166178E-5
กมล	1.0790813E-4
กมล 	1.5415446E-5
กมลช	1.5415446E-5
กมลท	3.083089E-5
กมลร	1.5415446E-5
กมลา	1.5415446E-5
กมส	1.5415446E-5
กมส.	1.5415446E-5
กมา	1.5415446E-5
กมาร	1.5415446E-5
กย	6.166178E-5
กย.	1.5415446E-5
กยต	1.5415446E-5
กยต.	1.5415446E-5
กยร	1.5415446E-5
กยศ	1.5415446E-5
กยศ.	1.5415446E-5
กร	0.016509943
กร-	1.5415446E-5
กรก	7.707723E-5
กรกก	1.5415446E-5
กรกฎ	4.624634E-5
กรกฏ	1.5415446E-5
กรง	7.707723E-5
กรงข	1.5415446E-5
กรงป	4.624634E-5
กรจ	1.5415446E-5
กรจ้	1.5415446E-5
กรฎ	1.5415446E-5
กรฎา	1.5415446E-5
กรณ	4.624634E-5
กรณี	3.083089E-5
กรณ์	1.5415446E-5
กรด	6.166178E-5
กรดอ	1.5415446E-5
กรดแ	3.083089E-5
กรน	1.5415446E-5
กรป	1.5415446E-5
กรป.	1.5415446E-5
กรพ	1.5415446E-5
กรพ.	1.5415446E-5
กรม	0.0040850933
กรม 	3.083089E-5
กรม.	1.5415446E-5
กรมก	5.8578694E-4
กรมข	3.083089E-5
กรมค	9.249268E-5
กรมจ	3.083089E-5
กรมช	2.312317E-4
กรมฑ	1.5415446E-5
กรมต	4.624634E-5
กรมท	3.8538617E-4
กรมธ	4.624634E-5
กรมน	1.5415446E-5
กรมบ	4.624634E-5
กรมป	2.312317E-4
กรมพ	5.549561E-4
กรมม	3.083089E-5
กรมย	4.624634E-5
กรมร	1.5415446E-4
กรมว	1.3873902E-4
กรมศ	9.249268E-5
กรมส	4.008016E-4
กรมห	1.8498536E-4
กรมอ	4.008016E-4
กรมฯ	1.5415446E-5
กรมเ	7.707723E-5
กรมแ	9.249268E-5
กรมโ	6.166178E-5
กรมไ	1.5415446E-5
กรร	6.012024E-4
กรรช	3.083089E-5
กรรณ	9.249268E-5
กรรม	4.1621705E-4
กรรเ	1.5415446E-5
กรรโ	1.5415446E-5
กรรไ	3.083089E-5
กรว	7.707723E-5
กรวด	4.624634E-5
กรวม	1.5415446E-5
กรวย	1.5415446E-5
กรอ	2.4664713E-4
กรอ.	1.5415446E-5
กรอก	1.5415446E-5
กรอง	7.707723E-5
กรอด	1.5415446E-5
กรอบ	6.166178E-5
กรอม	1.5415446E-5
กรอส	3.083089E-5
กระ	0.0077231387
กระก	1.5415446E-5
กระค	3.083089E-5
กระจ	6.628642E-4
กระฉ	7.707723E-5
กระช	2.312317E-4
กระซ	1.2332357E-4
กระฎ	6.166178E-5
กระด	6.012024E-4
กระต	3.2372438E-4
กระถ	9.249268E-5
กระท	0.002034839
กระน	3.083089E-5
กระบ	4.008016E-4
กระป	1.695699E-4
กระผ	3.083089E-5
กระพ	1.8498536E-4
กระฟ	1.5415446E-5
กระม	9.249268E-5
กระย	4.624634E-5
กระร	1.5415446E-5
กระล	1.5415446E-5
กระว	1.2332357E-4
กระษ	1.5415446E-5
กระส	1.695699E-4
กระห	2.4664713E-4
กระอ	1.2332357E-4
กระเ	9.865885E-4
กระแ	4.4704793E-4
กระโ	2.9289347E-4
กระไ	4.624634E-5
กรั	9.249268E-5
กรัง	3.083089E-5
กรับ	1.5415446E-5
กรัม	4.624634E-5
กรา	4.624634E-4
กราก	1.5415446E-5
กราง	1.5415446E-5
กราซ	1.5415446E-5
กราด	3.083089E-5
กราน	3.083089E-5
กราบ	1.2332357E-4
กราฟ	6.166178E-5
กราม	1.5415446E-5
กราย	3.083089E-5
กราว	7.707723E-5
กราส	1.5415446E-5
กราเ	1.5415446E-5
กรำ	3.083089E-5
กรำแ	1.5415446E-5
กริ	2.9289347E-4
กริช	1.5415446E-5
กริซ	1.5415446E-5
กริด	1.5415446E-5
กริบ	1.5415446E-5
กริพ	3.083089E-5
กริฟ	1.5415446E-5
กริม	1.5415446E-5
กริย	3.083089E-5
กริ่	6.166178E-5
กริ้	1.5415446E-5
กริ๊	6.166178E-5
กรี	3.2372438E-4
กรีก	1.5415446E-5
กรีซ	1.5415446E-5
กรีฑ	3.083089E-5
กรีด	7.707723E-5
กรีน	1.0790813E-4
กรี๊	6.166178E-5
กรึ	3.083089E-5
กรึ่	1.5415446E-5
กรึ๊	1.5415446E-5
กรื	1.5415446E-5
กรือ	1.5415446E-5
กรุ	0.0019115154
กรุง	0.0016494527
กรุณ	4.624634E-5
กรุน	1.5415446E-5
กรุบ	1.5415446E-5
กรุป	1.5415446E-5
กรุม	1.5415446E-5
กรุย	3.083089E-5
กรุษ	1.5415446E-5
กรุ่	1.5415446E-5
กรุ้	1.5415446E-5
กรุ๊	4.624634E-5
กรุ๋	1.5415446E-5
กรู	4.624634E-5
กรูด	1.5415446E-5
กรูเ	1.5415446E-5
กรแ	1.5415446E-5
กรแก	1.5415446E-5
กร่	6.166178E-5
กร่อ	3.083089E-5
กร่า	1.5415446E-5
กร่ำ	1.5415446E-5
กร้	1.0790813E-4
กร้ว	3.083089E-5
กร้า	6.166178E-5
กร้ำ	1.5415446E-5
กร๊	1.5415446E-5
กร๊อ	1.5415446E-5
กฤ	2.312317E-4
กฤด	1.5415446E-5
กฤดา	1.5415446E-5
กฤต	7.707723E-5
กฤตย	4.624634E-5
กฤตเ	1.5415446E-5
กฤป	1.5415446E-5
กฤปา	1.5415446E-5
กฤษ	1.2332357E-4
กฤษฎ	3.083089E-5
กฤษฏ	1.5415446E-5
กฤษณ	1.5415446E-5
กฤษด	6.166178E-5
กล	0.006875289
กล-	1.5415446E-5
กลจ	1.5415446E-5
กลจั	1.5415446E-5
กลด	3.083089E-5
กลดพ	1.5415446E-5
กลต	3.083089E-5
กลต.	1.5415446E-5
กลตา	1.5415446E-5
กลธ	1.5415446E-5
กลบ	7.707723E-5
กลบท	1.5415446E-5
กลบฝ	1.5415446E-5
กลบล	1.5415446E-5
กลบเ	1.5415446E-5
กลฟ	1.5415446E-5
กลฟื	1.5415446E-5
กลม	1.0790813E-4
กลมก	4.624634E-5
กลมม	1.5415446E-5
กลมร	1.5415446E-5
กลมเ	1.5415446E-5
กลย	3.083089E-5
กลยุ	3.083089E-5
กลล	1.5415446E-5
กลลว	1.5415446E-5
กลว	3.083089E-5
กลวง	1.5415446E-5
กลวิ	1.5415446E-5
กลศ	1.5415446E-5
กลศา	1.5415446E-5
กลส	1.5415446E-5
กลสม	1.5415446E-5
กลอ	1.5415446E-4
กลอก	3.083089E-5
กลอง	4.624634E-5
กลอน	3.083089E-5
กลอฟ	1.5415446E-5
กลอย	1.5415446E-5
กลอุ	1.5415446E-5
กลั	5.549561E-4
กลัก	1.5415446E-5
กลัง	1.5415446E-5
กลัด	4.624634E-5
กลัน	1.5415446E-5
กลับ	2.620626E-4
กลัว	7.707723E-5
กลั่	4.624634E-5
กลั้	6.166178E-5
กลั๊	1.5415446E-5
กลา	2.620626E-4
กลาก	1.5415446E-5
กลาง	1.695699E-4
กลาด	1.5415446E-5
กลาย	4.624634E-5
กลาโ	1.5415446E-5
กลิ	2.004008E-4
กลิน	1.5415446E-5
กลิ่	1.3873902E-4
กลิ้	4.624634E-5
กลี	1.2332357E-4
กลีบ	6.166178E-5
กลีย	1.5415446E-5
กลีเ	3.083089E-5
กลีโ	1.5415446E-5
กลึ	1.5415446E-5
กลึง	1.5415446E-5
กลื	7.707723E-5
กลืน	7.707723E-5
กลุ	0.0041159242
กลุม	1.5415446E-5
กลุ่	0.0040542623
กลุ้	4.624634E-5
กลู	6.166178E-5
กลูค	1.5415446E-5
กลูโ	4.624634E-5
กลเ	1.5415446E-5
กลเม	1.5415446E-5
กลโ	1.5415446E-5
กลโก	1.5415446E-5
กลไ	6.166178E-5
กลไก	4.624634E-5
กลไฟ	1.5415446E-5
กล่	2.312317E-4
กล่ม	1.5415446E-5
กล่อ	7.707723E-5
กล่า	1.2332357E-4
กล่ำ	1.5415446E-5
กล้	5.395406E-4
กล้ว	1.8498536E-4
กล้อ	1.0790813E-4
กล้า	2.004008E-4
กล้ำ	4.624634E-5
กล๊	1.5415446E-5
กล๊อ	1.5415446E-5
กว	8.324341E-4
กว-	1.5415446E-5
กวช	1.5415446E-5
กวช.	1.5415446E-5
กวด	3.083089E-5
กวดข	1.5415446E-5
กวน	1.3873902E-4
กวน 	1.5415446E-5
กวนต	1.5415446E-5
กวนน	1.5415446E-5
กวนป	1.5415446E-5
กวนอ	3.083089E-5
กวนเ	1.5415446E-5
กวนใ	1.5415446E-5
กวะ	1.5415446E-5
กวั	6.166178E-5
กวัก	1.5415446E-5
กวัด	4.624634E-5
กวา	3.0830893E-4
กวาง	1.695699E-4
กวาด	9.249268E-5
กวาว	3.083089E-5
กวี	4.624634E-5
กวีน	1.5415446E-5
กวีม	1.5415446E-5
กว่	6.166178E-5
กว่า	6.166178E-5
กว้	1.0790813E-4
กว้า	1.0790813E-4
กว๊	3.083089E-5
กว๊า	3.083089E-5
กศ	6.166178E-5
กศ.	1.5415446E-5
กศ.บ	1.5415446E-5
กศน	3.083089E-5
กศน.	3.083089E-5
กศบ	1.5415446E-5
กศบ.	1.5415446E-5
กษ	2.620626E-4
กษั	2.312317E-4
กษัต	2.312317E-4
กษา	1.5415446E-5
กษาป	1.5415446E-5
กษ้	1.5415446E-5
กษ้ต	1.5415446E-5
กส	1.3873902E-4
กส 	1.5415446E-5
กส ฮ	1.5415446E-5
กส.	1.5415446E-5
กส.ช	1.5415446E-5
กสช	3.083089E-5
กสช.	1.5415446E-5
กสชต	1.5415446E-5
กสท	1.5415446E-5
กสม	1.5415446E-5
กสม.	1.5415446E-5
กสิ	4.624634E-5
กสิก	4.624634E-5
กห	1.5415446E-5
กห.	1.5415446E-5
กอ	0.0042546634
กอ.	1.2332357E-4
กอ. 	1.5415446E-5
กอ.ป	1.5415446E-5
กอ.ร	3.083089E-5
กอ.ส	6.166178E-5
กอก	1.5415446E-5
กอง	0.00345306
กองก	4.9329427E-4
กองค	4.624634E-5
กองง	4.624634E-5
กองจ	1.5415446E-5
กองฉ	1.5415446E-5
กองต	7.707723E-5
กองท	8.9409587E-4
กองธ	1.5415446E-5
กองน	1.5415446E-5
กองบ	6.320333E-4
กองป	1.3873902E-4
กองพ	1.0790813E-4
กองภ	1.5415446E-5
กองร	1.2332357E-4
กองล	1.5415446E-5
กองว	9.249268E-5
กองศ	6.166178E-5
กองส	1.3873902E-4
กองห	1.5415446E-5
กองอ	2.312317E-4
กองเ	1.695699E-4
กองแ	4.624634E-5
กองโ	3.083089E-5
กอฉ	1.5415446E-5
กอฉ.	1.5415446E-5
กอด	1.0790813E-4
กอดก	1.5415446E-5
กอดค	1.5415446E-5
กอดร	3.083089E-5
กอดอ	1.5415446E-5
กอดเ	1.5415446E-5
กอท	4.624634E-5
กอทอ	1.5415446E-5
กอทิ	1.5415446E-5
กอทู	1.5415446E-5
กอบ	1.695699E-4
กอบก	6.166178E-5
กอบบ	1.5415446E-5
กอบอ	1.5415446E-5
กอบเ	4.624634E-5
กอบโ	1.5415446E-5
กอป	3.083089E-5
กอปร	3.083089E-5
กอม	3.083089E-5
กอมก	3.083089E-5
กอย	1.5415446E-5
กอยส	1.5415446E-5
กอร	9.249268E-5
กอรป	1.5415446E-5
กอรี	1.5415446E-5
กอร์	6.166178E-5
กอล	1.5415446E-5
กอล์	1.5415446E-5
กอศ	3.083089E-5
กอศ.	3.083089E-5
กอส	4.624634E-5
กอส.	1.5415446E-5
กอสส	1.5415446E-5
กอเ	1.5415446E-5
กอเล	1.5415446E-5
กอแ	1.5415446E-5
กอแล	1.5415446E-5
กอไ	1.5415446E-5
กอไผ	1.5415446E-5
กะ	0.0015107137
กะก	1.5415446E-5
กะกด	1.5415446E-5
กะค	1.5415446E-5
กะคะ	1.5415446E-5
กะจ	3.083089E-5
กะจิ	1.5415446E-5
กะจี	1.5415446E-5
กะฉ	6.166178E-5
กะฉอ	4.624634E-5
กะฉิ	1.5415446E-5
กะซ	1.5415446E-5
กะซว	1.5415446E-5
กะด	1.5415446E-5
กะดำ	1.5415446E-5
กะต	6.166178E-5
กะตา	1.5415446E-5
กะตู	1.5415446E-5
กะต่	1.5415446E-5
กะต้	1.5415446E-5
กะท	1.2332357E-4
กะทก	1.5415446E-5
กะทะ	1.5415446E-5
กะทั	4.624634E-5
กะทิ	1.5415446E-5
กะที	1.5415446E-5
กะท่	1.5415446E-5
กะบ	3.083089E-5
กะบะ	1.5415446E-5
กะบั	1.5415446E-5
กะป	9.249268E-5
กะปง	1.5415446E-5
กะปล	1.5415446E-5
กะปอ	1.5415446E-5
กะปะ	1.5415446E-5
กะปิ	3.083089E-5
กะพ	6.166178E-5
กะพร	4.624634E-5
กะพ้	1.5415446E-5
กะย	4.624634E-5
กะยอ	1.5415446E-5
กะยา	1.5415446E-5
กะย่	1.5415446E-5
กะร	7.707723E-5
กะรก	1.5415446E-5
กะรั	1.5415446E-5
กะรุ	3.083089E-5
กะร่	1.5415446E-5
กะล	1.5415446E-4
กะละ	3.083089E-5
กะลา	6.166178E-5
กะลิ	3.083089E-5
กะล่	3.083089E-5
กะห	1.695699E-4
กะหน	1.5415446E-5
กะหร	4.624634E-5
กะหล	1.0790813E-4
กะอ	4.624634E-5
กะอก	1.5415446E-5
กะอี	1.5415446E-5
กะอฺ	1.5415446E-5
กะเ	2.7747804E-4
กะเก	3.083089E-5
กะเฉ	1.5415446E-5
กะเท	3.083089E-5
กะเป	3.083089E-5
กะเผ	1.5415446E-5
กะเพ	6.166178E-5
กะเร	3.083089E-5
กะเล	1.5415446E-5
กะเห	4.624634E-5
กะแ	7.707723E-5
กะแช	1.5415446E-5
กะแท	1.5415446E-5
กะแม	1.5415446E-5
กะแอ	3.083089E-5
กะโ	6.166178E-5
กะโป	1.5415446E-5
กะโผ	1.5415446E-5
กะโล	1.5415446E-5
กะโห	1.5415446E-5
กะใ	1.5415446E-5
กะใจ	1.5415446E-5
กะไ	4.624634E-5
กะได	1.5415446E-5
กะไร	1.5415446E-5
กะไห	1.5415446E-5
กั	0.0018498536
กัก	1.0790813E-4
กักก	1.5415446E-5
กักข	3.083089E-5
กักต	3.083089E-5
กักเ	1.5415446E-5
กัง	1.8498536E-4
กังข	1.5415446E-5
กังฆ	1.5415446E-5
กังว	7.707723E-5
กังห	3.083089E-5
กังเ	1.5415446E-5
กังไ	1.5415446E-5
กัญ	3.083089E-5
กัญช	1.5415446E-5
กัญญ	1.5415446E-5
กัณ	6.166178E-5
กัณฐ	1.5415446E-5
กัณฑ	3.083089E-5
กัณห	1.5415446E-5
กัด	1.3873902E-4
กัดก	6.166178E-5
กัดฟ	3.083089E-5
กัดเ	1.5415446E-5
กัดแ	1.5415446E-5
กัต	3.083089E-5
กัตก	1.5415446E-5
กัตต	1.5415446E-5
กัน	4.4704793E-4
กัน.	1.5415446E-5
กันช	1.5415446E-5
กันด	1.5415446E-5
กันต	7.707723E-5
กันท	4.624634E-5
กันน	3.083089E-5
กันป	1.5415446E-5
กันย	4.624634E-5
กันล	1.5415446E-5
กันส	1.5415446E-5
กันเ	7.707723E-5
กันแ	6.166178E-5
กับ	1.2332357E-4
กับข	1.5415446E-5
กับด	1.5415446E-5
กับท	1.5415446E-5
กับร	3.083089E-5
กับแ	1.5415446E-5
กับโ	1.5415446E-5
กัป	1.0790813E-4
กัปต	9.249268E-5
กัปป	1.5415446E-5
กัม	2.004008E-4
กัมบ	3.083089E-5
กัมป	6.166178E-5
กัมพ	3.083089E-5
กัมม	7.707723E-5
กัล	2.004008E-4
กัลก	1.5415446E-5
กัลน	1.5415446E-5
กัลป	7.707723E-5
กัลย	7.707723E-5
กัลโ	1.5415446E-5
กัว	9.249268E-5
กัว 	1.5415446E-5
กัวน	1.5415446E-5
กัวล	1.5415446E-5
กัวะ	1.5415446E-5
กัวเ	1.5415446E-5
กั่	1.5415446E-5
กั่ว	1.5415446E-5
กั้	6.166178E-5
กั้ง	1.5415446E-5
กั้น	3.083089E-5
กั้บ	1.5415446E-5
กั๊	4.624634E-5
กั๊ก	1.5415446E-5
กั๊น	1.5415446E-5
กั๊บ	1.5415446E-5
กา	0.003699707
กาก	1.695699E-4
กากข	3.083089E-5
กากบ	1.5415446E-5
กากร	1.5415446E-5
กากห	1.5415446E-5
กากะ	1.5415446E-5
กากี	3.083089E-5
กากเ	1.5415446E-5
กาก้	1.5415446E-5
กาง	1.0790813E-4
กางก	1.5415446E-5
กางข	1.5415446E-5
กางเ	6.166178E-5
กาช	3.083089E-5
กาชา	3.083089E-5
กาซ	7.707723E-5
กาซน	1.5415446E-5
กาซะ	1.5415446E-5
กาซา	3.083089E-5
กาซิ	1.5415446E-5
กาญ	1.0790813E-4
กาญจ	9.249268E-5
กาญน	1.5415446E-5
กาฎ	1.5415446E-5
กาฎม	1.5415446E-5
กาฐ	1.5415446E-5
กาฐม	1.5415446E-5
กาด	3.083089E-5
กาดส	1.5415446E-5
กาดเ	1.5415446E-5
กาต	3.083089E-5
กาตา	1.5415446E-5
กาต้	1.5415446E-5
กาน	1.3873902E-4
กานซ	1.5415446E-5
กานด	4.624634E-5
กานต	3.083089E-5
กานพ	1.5415446E-5
กานา	1.5415446E-5
กาบ	6.166178E-5
กาบพ	1.5415446E-5
กาบี	1.5415446E-5
กาบู	1.5415446E-5
กาฝ	1.5415446E-5
กาฝา	1.5415446E-5
กาพ	4.624634E-5
กาพย	3.083089E-5
กาพ้	1.5415446E-5
กาฟ	3.083089E-5
กาฟิ	1.5415446E-5
กาฟี	1.5415446E-5
กาม	2.004008E-4
กามน	1.5415446E-5
กามร	1.5415446E-5
กามะ	1.5415446E-5
กามั	1.5415446E-5
กามา	9.249268E-5
กามุ	1.5415446E-5
กามโ	1.5415446E-5
กาย	2.1581625E-4
กายก	1.5415446E-5
กายจ	1.5415446E-5
กายต	1.5415446E-5
กายบ	1.5415446E-5
กายภ	3.083089E-5
กายว	3.083089E-5
กายส	3.083089E-5
กายอ	1.5415446E-5
กายา	1.5415446E-5
กายใ	1.5415446E-5
การ	0.0016032064
การก	6.166178E-5
การค	3.083089E-5
การง	1.5415446E-5
การณ	1.5415446E-5
การต	3.083089E-5
การท	1.8498536E-4
การบ	9.249268E-5
การป	1.0790813E-4
การพ	6.166178E-5
การม	3.083089E-5
การย	1.5415446E-5
การร	1.3873902E-4
การล	1.5415446E-5
การส	1.5415446E-5
การห	1.5415446E-5
การะ	4.624634E-5
การั	3.083089E-5
การา	1.5415446E-5
การิ	7.707723E-5
การุ	1.5415446E-5
การเ	2.312317E-4
การแ	1.5415446E-5
การไ	2.004008E-4
การ์	1.2332357E-4
กาล	3.0830893E-4
กาลก	1.5415446E-5
กาลน	1.5415446E-5
กาลบ	1.5415446E-5
กาลม	1.5415446E-5
กาลว	1.5415446E-5
กาลส	1.5415446E-5
กาลอ	3.083089E-5
กาละ	6.166178E-5
กาลา	1.5415446E-5
กาลิ	1.5415446E-5
กาลี	3.083089E-5
กาลุ	1.5415446E-5
กาลเ	3.083089E-5
กาว	4.624634E-5
กาวน	1.5415446E-5
กาวใ	1.5415446E-5
กาส	4.624634E-5
กาสา	3.083089E-5
กาสิ	1.5415446E-5
กาห	6.166178E-5
กาหย	1.5415446E-5
กาหล	4.624634E-5
กาฬ	7.707723E-5
กาฬท	1.5415446E-5
กาฬส	3.083089E-5
กาฬห	1.5415446E-5
กาฬโ	1.5415446E-5
กาเ	1.3873902E-4
กาเซ	1.5415446E-5
กาเบ	9.249268E-5
กาเห	1.5415446E-5
กาเอ	1.5415446E-5
กาแ	4.624634E-5
กาแฟ	1.5415446E-5
กาแล	3.083089E-5
กาโ	4.624634E-5
กาโร	1.5415446E-5
กาโล	3.083089E-5
กาใ	1.5415446E-5
กาใน	1.5415446E-5
กำ	0.001140743
กำก	4.624634E-5
กำกว	1.5415446E-5
กำกั	3.083089E-5
กำจ	4.624634E-5
กำจั	3.083089E-5
กำจา	1.5415446E-5
กำช	3.083089E-5
กำชั	3.083089E-5
กำซ	3.083089E-5
กำซา	3.083089E-5
กำด	1.5415446E-5
กำดั	1.5415446E-5
กำธ	3.083089E-5
กำธร	3.083089E-5
กำน	1.5415446E-4
กำนล	1.5415446E-5
กำนั	1.3873902E-4
กำบ	3.083089E-5
กำบั	3.083089E-5
กำป	4.624634E-5
กำปั	4.624634E-5
กำพ	9.249268E-5
กำพต	1.5415446E-5
กำพร	1.5415446E-5
กำพล	4.624634E-5
กำพื	1.5415446E-5
กำม	6.166178E-5
กำมะ	4.624634E-5
กำมื	1.5415446E-5
กำย	3.083089E-5
กำยา	1.5415446E-5
กำยำ	1.5415446E-5
กำร	4.624634E-5
กำรา	1.5415446E-5
กำรำ	1.5415446E-5
กำรี	1.5415446E-5
กำล	1.3873902E-4
กำลั	1.3873902E-4
กำห	9.249268E-5
กำหน	6.166178E-5
กำหม	3.083089E-5
